bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,0,0,2,15,36,2020-11-05 12:15:00
01,01002,5,2,0,3,54,112,2020-11-05 12:15:00
01,01003,2,4,1,2,44,110,2020-11-05 12:15:00
01,01004,1,0,0,1,9,16,2020-11-05 12:15:00
01,01051,1,3,0,1,2,42,2020-11-05 12:15:00
01,01053,2,1,1,2,6,11,2020-11-05 12:15:00
01,01054,3,0,0,3,11,28,2020-11-05 12:15:00
01,01055,3,3,0,3,21,30,2020-11-05 12:15:00
01,01056,2,2,1,2,12,25,2020-11-05 12:15:00
01,01057,1,4,3,1,4,8,2020-11-05 12:15:00
01,01058,5,0,0,3,13,29,2020-11-05 12:15:00
01,01059,1,1,0,1,9,15,2020-11-05 12:15:00
01,01060,4,2,1,4,41,79,2020-11-05 12:15:00
01,01061,3,0,0,1,19,30,2020-11-05 12:15:00
01,01062,3,5,3,3,14,35,2020-11-05 12:15:00
02,02000,34,57,36,24,164,594,2020-11-05 12:15:00
03,03101,7,3,2,5,45,100,2020-11-05 12:15:00
03,03102,2,4,2,2,13,16,2020-11-05 12:15:00
03,03103,1,2,0,1,5,31,2020-11-05 12:15:00
03,03151,2,2,0,2,10,26,2020-11-05 12:15:00
03,03153,2,1,1,2,47,26,2020-11-05 12:15:00
03,03154,1,0,0,1,9,17,2020-11-05 12:15:00
03,03155,2,1,0,2,13,10,2020-11-05 12:15:00
03,03157,1,1,0,1,13,9,2020-11-05 12:15:00
03,03158,1,2,1,1,4,12,2020-11-05 12:15:00
03,03159,8,6,4,7,51,136,2020-11-05 12:15:00
03,03241,18,23,15,16,193,339,2020-11-05 12:15:00
03,03251,3,6,6,3,4,15,2020-11-05 12:15:00
03,03252,6,1,0,4,15,56,2020-11-05 12:15:00
03,03254,7,4,3,4,19,57,2020-11-05 12:15:00
03,03255,1,0,0,1,4,10,2020-11-05 12:15:00
03,03256,1,0,0,1,6,18,2020-11-05 12:15:00
03,03257,1,4,1,1,4,22,2020-11-05 12:15:00
03,03351,2,5,3,1,10,25,2020-11-05 12:15:00
03,03352,2,3,2,2,5,10,2020-11-05 12:15:00
03,03353,3,1,1,3,12,24,2020-11-05 12:15:00
03,03354,1,0,0,1,0,6,2020-11-05 12:15:00
03,03355,4,2,1,2,10,34,2020-11-05 12:15:00
03,03356,3,1,1,2,2,11,2020-11-05 12:15:00
03,03357,3,3,3,2,8,30,2020-11-05 12:15:00
03,03358,2,3,0,2,3,17,2020-11-05 12:15:00
03,03359,3,1,0,2,14,19,2020-11-05 12:15:00
03,03360,2,0,0,2,24,58,2020-11-05 12:15:00
03,03361,2,1,1,2,4,11,2020-11-05 12:15:00
03,03401,1,7,5,1,8,16,2020-11-05 12:15:00
03,03402,1,3,0,1,4,16,2020-11-05 12:15:00
03,03403,5,9,7,3,17,92,2020-11-05 12:15:00
03,03404,5,12,3,4,22,93,2020-11-05 12:15:00
03,03405,2,0,0,1,16,24,2020-11-05 12:15:00
03,03451,3,1,0,2,3,30,2020-11-05 12:15:00
03,03452,4,5,0,3,10,29,2020-11-05 12:15:00
03,03453,3,8,5,3,6,22,2020-11-05 12:15:00
03,03454,10,7,5,6,44,48,2020-11-05 12:15:00
03,03455,2,0,0,2,9,28,2020-11-05 12:15:00
03,03456,1,4,3,1,12,20,2020-11-05 12:15:00
03,03457,6,2,0,4,26,14,2020-11-05 12:15:00
03,03458,1,1,0,1,3,7,2020-11-05 12:15:00
03,03459,7,1,0,6,54,66,2020-11-05 12:15:00
03,03460,5,2,2,3,11,25,2020-11-05 12:15:00
03,03461,2,0,0,2,5,12,2020-11-05 12:15:00
03,03462,1,0,0,1,2,6,2020-11-05 12:15:00
04,04011,10,27,17,9,35,146,2020-11-05 12:15:00
04,04012,4,2,1,3,12,47,2020-11-05 12:15:00
05,05111,13,38,22,11,45,249,2020-11-05 12:15:00
05,05112,16,36,24,9,32,204,2020-11-05 12:15:00
05,05113,16,39,34,13,52,346,2020-11-05 12:15:00
05,05114,7,17,10,4,26,77,2020-11-05 12:15:00
05,05116,6,19,13,4,15,80,2020-11-05 12:15:00
05,05117,2,4,1,2,14,21,2020-11-05 12:15:00
05,05119,7,7,5,4,41,57,2020-11-05 12:15:00
05,05120,1,8,5,1,4,27,2020-11-05 12:15:00
05,05122,4,12,8,3,24,62,2020-11-05 12:15:00
05,05124,7,11,9,5,27,122,2020-11-05 12:15:00
05,05154,8,6,2,5,29,43,2020-11-05 12:15:00
05,05158,7,9,5,6,16,45,2020-11-05 12:15:00
05,05162,7,8,3,5,29,80,2020-11-05 12:15:00
05,05166,4,5,5,4,14,23,2020-11-05 12:15:00
05,05170,11,34,10,8,85,117,2020-11-05 12:15:00
05,05314,17,19,12,11,45,227,2020-11-05 12:15:00
05,05315,31,73,42,18,38,418,2020-11-05 12:15:00
05,05316,5,8,1,2,25,78,2020-11-05 12:15:00
05,05334,13,45,36,7,22,272,2020-11-05 12:15:00
05,05358,7,12,9,5,20,51,2020-11-05 12:15:00
05,05362,7,18,7,7,23,51,2020-11-05 12:15:00
05,05366,3,6,2,3,6,22,2020-11-05 12:15:00
05,05370,3,9,7,3,3,33,2020-11-05 12:15:00
05,05374,6,8,3,6,20,70,2020-11-05 12:15:00
05,05378,4,4,3,4,9,38,2020-11-05 12:15:00
05,05382,7,7,3,6,15,69,2020-11-05 12:15:00
05,05512,2,2,1,2,35,32,2020-11-05 12:15:00
05,05513,7,16,13,4,24,82,2020-11-05 12:15:00
05,05515,9,25,9,7,25,234,2020-11-05 12:15:00
05,05554,6,7,5,5,38,35,2020-11-05 12:15:00
05,05558,5,0,0,3,12,24,2020-11-05 12:15:00
05,05562,15,18,12,14,42,187,2020-11-05 12:15:00
05,05566,7,7,1,5,42,66,2020-11-05 12:15:00
05,05570,6,10,6,5,16,30,2020-11-05 12:15:00
05,05711,6,22,14,4,41,130,2020-11-05 12:15:00
05,05754,3,6,4,3,10,32,2020-11-05 12:15:00
05,05758,5,9,4,3,14,54,2020-11-05 12:15:00
05,05762,6,1,0,5,18,35,2020-11-05 12:15:00
05,05766,2,4,1,2,21,56,2020-11-05 12:15:00
05,05770,8,8,3,6,37,205,2020-11-05 12:15:00
05,05774,7,6,6,5,16,89,2020-11-05 12:15:00
05,05911,8,21,13,6,46,160,2020-11-05 12:15:00
05,05913,9,28,22,9,50,257,2020-11-05 12:15:00
05,05914,7,16,7,5,24,70,2020-11-05 12:15:00
05,05915,7,4,3,5,27,77,2020-11-05 12:15:00
05,05916,4,11,6,4,13,53,2020-11-05 12:15:00
05,05954,7,7,4,6,31,97,2020-11-05 12:15:00
05,05958,10,12,5,9,37,81,2020-11-05 12:15:00
05,05962,10,16,9,8,45,89,2020-11-05 12:15:00
05,05966,2,4,2,2,22,9,2020-11-05 12:15:00
05,05970,8,5,2,7,23,117,2020-11-05 12:15:00
05,05974,9,6,5,7,23,61,2020-11-05 12:15:00
05,05978,8,14,9,8,25,77,2020-11-05 12:15:00
06,06411,7,12,2,4,25,78,2020-11-05 12:15:00
06,06412,17,47,12,12,54,245,2020-11-05 12:15:00
06,06413,4,14,6,2,23,84,2020-11-05 12:15:00
06,06414,6,18,16,4,14,76,2020-11-05 12:15:00
06,06431,5,2,1,5,17,24,2020-11-05 12:15:00
06,06432,2,3,3,2,3,23,2020-11-05 12:15:00
06,06433,2,9,2,2,10,16,2020-11-05 12:15:00
06,06434,3,6,4,3,7,22,2020-11-05 12:15:00
06,06435,7,9,5,4,20,67,2020-11-05 12:15:00
06,06436,2,5,4,2,9,20,2020-11-05 12:15:00
06,06437,2,2,2,2,17,109,2020-11-05 12:15:00
06,06438,2,9,5,2,5,30,2020-11-05 12:15:00
06,06439,2,4,2,2,4,13,2020-11-05 12:15:00
06,06440,5,9,7,5,18,73,2020-11-05 12:15:00
06,06531,6,29,15,4,17,205,2020-11-05 12:15:00
06,06532,3,6,4,3,5,61,2020-11-05 12:15:00
06,06533,4,6,0,4,15,37,2020-11-05 12:15:00
06,06534,3,11,9,3,23,129,2020-11-05 12:15:00
