bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
05,05358,7,13,7,5,19,47,2020-11-29 12:15:00
05,05362,7,14,11,7,16,55,2020-11-29 12:15:00
05,05366,3,5,1,3,7,21,2020-11-29 12:15:00
05,05370,3,4,4,3,9,27,2020-11-29 12:15:00
05,05374,6,14,5,6,18,70,2020-11-29 12:15:00
05,05378,4,8,5,4,8,37,2020-11-29 12:15:00
05,05382,7,11,5,6,11,74,2020-11-29 12:15:00
05,05512,2,10,5,2,12,31,2020-11-29 12:15:00
05,05513,7,18,10,4,29,73,2020-11-29 12:15:00
05,05515,9,19,11,7,40,220,2020-11-29 12:15:00
05,05554,6,10,6,5,23,50,2020-11-29 12:15:00
05,05558,5,3,1,3,7,27,2020-11-29 12:15:00
05,05562,15,31,16,14,38,194,2020-11-29 12:15:00
05,05566,7,9,5,5,25,74,2020-11-29 12:15:00
05,05570,6,9,5,5,9,39,2020-11-29 12:15:00
05,05711,6,38,21,4,34,114,2020-11-29 12:15:00
05,05754,3,15,9,3,16,34,2020-11-29 12:15:00
05,05758,5,7,4,3,15,53,2020-11-29 12:15:00
05,05762,6,2,1,5,18,31,2020-11-29 12:15:00
05,05766,2,13,11,2,3,47,2020-11-29 12:15:00
05,05770,8,20,11,6,36,191,2020-11-29 12:15:00
05,05774,7,12,9,5,23,81,2020-11-29 12:15:00
05,05911,8,20,11,6,47,152,2020-11-29 12:15:00
05,05913,9,34,26,9,59,249,2020-11-29 12:15:00
05,05914,7,18,7,5,24,59,2020-11-29 12:15:00
05,05915,7,9,8,5,32,57,2020-11-29 12:15:00
05,05916,4,17,11,4,12,54,2020-11-29 12:15:00
05,05954,7,5,4,6,25,104,2020-11-29 12:15:00
05,05958,10,11,2,9,39,91,2020-11-29 12:15:00
05,05962,10,25,21,8,27,98,2020-11-29 12:15:00
05,05966,3,3,1,3,15,17,2020-11-29 12:15:00
05,05970,8,10,8,7,34,106,2020-11-29 12:15:00
05,05974,9,9,6,7,19,61,2020-11-29 12:15:00
05,05978,8,25,13,8,16,93,2020-11-29 12:15:00
06,06411,7,15,11,4,17,83,2020-11-29 12:15:00
06,06412,17,78,40,12,45,251,2020-11-29 12:15:00
06,06413,4,12,6,2,9,97,2020-11-29 12:15:00
06,06414,6,19,13,4,18,71,2020-11-29 12:15:00
06,06431,5,6,3,5,8,31,2020-11-29 12:15:00
06,06432,2,10,9,2,0,23,2020-11-29 12:15:00
06,06433,2,10,3,2,2,18,2020-11-29 12:15:00
06,06434,2,8,8,2,1,25,2020-11-29 12:15:00
06,06435,7,14,4,4,10,68,2020-11-29 12:15:00
06,06436,2,8,6,2,4,25,2020-11-29 12:15:00
06,06437,2,4,3,2,2,124,2020-11-29 12:15:00
06,06438,2,10,8,2,0,22,2020-11-29 12:15:00
06,06439,2,6,3,2,4,13,2020-11-29 12:15:00
06,06440,5,18,10,5,1,74,2020-11-29 12:15:00
06,06531,6,35,20,4,17,189,2020-11-29 12:15:00
06,06532,3,5,3,3,6,56,2020-11-29 12:15:00
06,06533,4,11,11,4,3,47,2020-11-29 12:15:00
06,06534,3,13,8,3,18,134,2020-11-29 12:15:00
06,06535,4,2,0,4,5,22,2020-11-29 12:15:00
06,06611,6,24,19,6,11,153,2020-11-29 12:15:00
06,06631,5,16,9,3,15,76,2020-11-29 12:15:00
06,06632,4,12,8,3,16,46,2020-11-29 12:15:00
06,06633,4,2,0,4,9,21,2020-11-29 12:15:00
06,06634,3,5,4,3,5,23,2020-11-29 12:15:00
06,06635,7,8,4,7,25,68,2020-11-29 12:15:00
06,06636,3,4,3,3,14,22,2020-11-29 12:15:00
07,07111,6,11,7,4,33,77,2020-11-29 12:15:00
07,07131,2,2,1,2,4,15,2020-11-29 12:15:00
07,07132,2,4,1,2,5,10,2020-11-29 12:15:00
07,07133,6,8,6,4,16,35,2020-11-29 12:15:00
07,07134,2,2,1,2,8,14,2020-11-29 12:15:00
07,07135,2,0,0,2,6,7,2020-11-29 12:15:00
07,07137,3,4,2,3,13,13,2020-11-29 12:15:00
07,07138,7,7,3,5,30,48,2020-11-29 12:15:00
07,07140,2,1,0,2,7,7,2020-11-29 12:15:00
07,07141,5,3,2,5,8,33,2020-11-29 12:15:00
07,07143,4,5,2,4,10,27,2020-11-29 12:15:00
07,07211,6,8,7,3,23,74,2020-11-29 12:15:00
07,07231,2,1,0,2,10,14,2020-11-29 12:15:00
07,07232,2,1,0,2,5,9,2020-11-29 12:15:00
07,07233,2,1,1,2,11,10,2020-11-29 12:15:00
07,07235,2,0,0,2,6,8,2020-11-29 12:15:00
07,07311,1,4,3,1,4,11,2020-11-29 12:15:00
07,07312,3,17,12,1,34,84,2020-11-29 12:15:00
07,07313,3,3,0,2,12,16,2020-11-29 12:15:00
07,07314,6,34,25,4,21,102,2020-11-29 12:15:00
07,07315,2,22,12,2,16,97,2020-11-29 12:15:00
07,07316,1,0,0,1,9,7,2020-11-29 12:15:00
07,07317,2,2,1,1,8,8,2020-11-29 12:15:00
07,07318,3,8,3,2,7,24,2020-11-29 12:15:00
07,07319,3,12,5,1,12,36,2020-11-29 12:15:00
07,07320,1,0,0,1,7,7,2020-11-29 12:15:00
07,07331,1,0,0,1,3,4,2020-11-29 12:15:00
07,07332,2,6,3,2,4,13,2020-11-29 12:15:00
07,07333,2,0,0,2,5,7,2020-11-29 12:15:00
07,07334,2,4,2,2,4,17,2020-11-29 12:15:00
07,07335,1,4,2,1,7,7,2020-11-29 12:15:00
07,07336,1,3,3,1,2,14,2020-11-29 12:15:00
07,07337,2,1,0,2,1,12,2020-11-29 12:15:00
07,07339,2,6,6,2,0,12,2020-11-29 12:15:00
07,07340,1,1,0,1,6,3,2020-11-29 12:15:00
08,08111,12,45,25,10,41,221,2020-11-29 12:15:00
08,08115,6,7,3,4,7,44,2020-11-29 12:15:00
08,08116,8,22,11,4,13,68,2020-11-29 12:15:00
08,08117,5,12,10,3,20,26,2020-11-29 12:15:00
08,08118,5,25,14,4,10,96,2020-11-29 12:15:00
08,08119,4,19,9,2,19,46,2020-11-29 12:15:00
08,08121,3,12,8,1,16,45,2020-11-29 12:15:00
08,08125,2,6,3,2,5,45,2020-11-29 12:15:00
08,08126,1,2,0,1,1,6,2020-11-29 12:15:00
08,08127,4,5,1,2,15,40,2020-11-29 12:15:00
08,08128,4,4,2,3,48,34,2020-11-29 12:15:00
08,08135,2,3,2,1,3,19,2020-11-29 12:15:00
08,08136,8,5,5,4,18,63,2020-11-29 12:15:00
08,08211,3,4,3,1,4,18,2020-11-29 12:15:00
08,08212,6,16,7,4,31,117,2020-11-29 12:15:00
08,08215,3,11,5,3,7,40,2020-11-29 12:15:00
08,08216,2,0,0,2,1,11,2020-11-29 12:15:00
08,08221,6,28,18,6,90,211,2020-11-29 12:15:00
08,08222,6,23,13,3,20,117,2020-11-29 12:15:00
08,08225,3,4,2,3,5,12,2020-11-29 12:15:00
08,08226,4,9,8,4,11,32,2020-11-29 12:15:00
08,08231,4,10,6,2,20,53,2020-11-29 12:15:00
08,08235,3,3,3,3,10,16,2020-11-29 12:15:00
08,08236,2,2,2,2,4,8,2020-11-29 12:15:00
08,08237,1,5,4,1,3,11,2020-11-29 12:15:00
08,08311,7,25,13,4,19,180,2020-11-29 12:15:00
08,08315,4,9,5,4,17,49,2020-11-29 12:15:00
08,08316,3,2,1,3,3,87,2020-11-29 12:15:00
08,08317,8,12,10,6,22,75,2020-11-29 12:15:00
08,08325,2,5,3,2,1,11,2020-11-29 12:15:00
08,08326,6,14,2,2,17,50,2020-11-29 12:15:00
08,08327,1,3,1,1,0,10,2020-11-29 12:15:00
08,08335,10,14,7,6,22,71,2020-11-29 12:15:00
08,08336,2,4,2,2,11,16,2020-11-29 12:15:00
08,08337,2,2,2,2,6,5,2020-11-29 12:15:00
08,08415,3,6,5,1,11,33,2020-11-29 12:15:00
08,08416,5,9,7,2,18,88,2020-11-29 12:15:00
08,08417,1,2,1,1,7,19,2020-11-29 12:15:00
08,08421,5,23,22,4,26,114,2020-11-29 12:15:00
08,08425,2,0,0,2,9,7,2020-11-29 12:15:00
08,08426,1,2,0,1,2,12,2020-11-29 12:15:00
08,08435,5,9,5,3,30,38,2020-11-29 12:15:00
08,08436,6,6,3,4,23,49,2020-11-29 12:15:00
08,08437,2,2,1,2,5,9,2020-11-29 12:15:00
09,09161,2,7,3,1,5,44,2020-11-29 12:15:00
09,09162,36,110,72,26,90,513,2020-11-29 12:15:00
09,09163,3,8,5,1,12,32,2020-11-29 12:15:00
09,09171,3,4,4,2,1,28,2020-11-29 12:15:00
09,09172,3,4,2,3,1,21,2020-11-29 12:15:00
09,09173,2,7,4,2,1,23,2020-11-29 12:15:00
09,09174,1,5,3,1,6,22,2020-11-29 12:15:00
09,09175,1,3,2,1,5,11,2020-11-29 12:15:00
09,09176,3,6,3,3,1,47,2020-11-29 12:15:00
09,09177,1,6,5,1,6,14,2020-11-29 12:15:00
09,09178,1,4,4,1,4,10,2020-11-29 12:15:00
09,09179,1,3,2,1,0,10,2020-11-29 12:15:00
09,09180,4,4,2,2,24,65,2020-11-29 12:15:00
09,09181,2,4,4,1,3,9,2020-11-29 12:15:00
09,09182,1,5,4,1,7,19,2020-11-29 12:15:00
09,09183,1,8,4,1,1,15,2020-11-29 12:15:00
09,09184,2,2,2,2,2,8,2020-11-29 12:15:00
09,09185,4,2,0,2,8,27,2020-11-29 12:15:00
09,09186,1,3,1,1,2,6,2020-11-29 12:15:00
09,09187,5,1,0,5,11,60,2020-11-29 12:15:00
09,09188,6,9,5,5,13,43,2020-11-29 12:15:00
09,09189,4,12,9,3,11,53,2020-11-29 12:15:00
09,09190,3,7,7,3,6,17,2020-11-29 12:15:00
09,09261,5,8,3,3,4,60,2020-11-29 12:15:00
09,09262,4,10,2,2,15,34,2020-11-29 12:15:00
09,09263,1,5,4,1,2,25,2020-11-29 12:15:00
09,09271,2,11,9,2,6,30,2020-11-29 12:15:00
09,09272,2,7,5,2,2,16,2020-11-29 12:15:00
09,09273,3,0,0,3,15,6,2020-11-29 12:15:00
09,09274,1,3,0,1,0,6,2020-11-29 12:15:00
09,09275,2,4,3,2,10,18,2020-11-29 12:15:00
09,09276,2,4,4,2,2,12,2020-11-29 12:15:00
09,09277,1,3,0,1,4,10,2020-11-29 12:15:00
09,09278,2,4,3,2,1,10,2020-11-29 12:15:00
09,09279,2,0,0,2,4,13,2020-11-29 12:15:00
09,09361,3,5,2,1,17,29,2020-11-29 12:15:00
09,09362,5,43,29,4,57,182,2020-11-29 12:15:00
09,09363,3,6,5,1,11,52,2020-11-29 12:15:00
09,09371,1,2,0,1,6,8,2020-11-29 12:15:00
09,09372,1,4,1,1,10,7,2020-11-29 12:15:00
09,09373,1,4,3,1,2,20,2020-11-29 12:15:00
09,09375,2,2,1,2,4,10,2020-11-29 12:15:00
09,09376,4,6,3,4,14,18,2020-11-29 12:15:00
09,09377,2,6,3,2,1,16,2020-11-29 12:15:00
09,09461,5,4,2,1,14,44,2020-11-29 12:15:00
09,09462,7,1,1,2,12,51,2020-11-29 12:15:00
09,09463,3,4,3,1,12,31,2020-11-29 12:15:00
09,09464,3,6,1,1,1,32,2020-11-29 12:15:00
09,09471,2,4,2,2,7,9,2020-11-29 12:15:00
09,09472,1,0,0,1,4,3,2020-11-29 12:15:00
09,09474,2,3,2,2,2,12,2020-11-29 12:15:00
09,09475,2,2,1,2,4,15,2020-11-29 12:15:00
09,09476,1,3,1,1,1,13,2020-11-29 12:15:00
09,09477,1,1,1,1,7,20,2020-11-29 12:15:00
09,09478,3,4,1,3,10,33,2020-11-29 12:15:00
09,09479,2,3,0,2,9,11,2020-11-29 12:15:00
09,09561,2,1,0,2,13,14,2020-11-29 12:15:00
09,09562,5,24,18,3,22,121,2020-11-29 12:15:00
09,09563,3,5,1,1,9,36,2020-11-29 12:15:00
09,09564,12,41,27,6,30,168,2020-11-29 12:15:00
09,09565,1,0,0,1,4,3,2020-11-29 12:15:00
09,09571,3,4,1,3,2,19,2020-11-29 12:15:00
09,09572,1,1,0,1,1,5,2020-11-29 12:15:00
09,09574,3,6,5,3,4,20,2020-11-29 12:15:00
09,09575,2,4,3,2,8,47,2020-11-29 12:15:00
09,09576,1,1,0,1,2,6,2020-11-29 12:15:00
09,09577,2,3,2,2,3,13,2020-11-29 12:15:00
09,09661,3,9,9,1,6,49,2020-11-29 12:15:00
09,09662,4,5,2,2,9,50,2020-11-29 12:15:00
09,09663,4,13,9,3,33,115,2020-11-29 12:15:00
09,09671,1,0,0,1,2,6,2020-11-29 12:15:00
09,09672,4,4,3,4,12,38,2020-11-29 12:15:00
09,09673,1,25,1,1,14,121,2020-11-29 12:15:00
09,09674,2,1,1,2,3,6,2020-11-29 12:15:00
09,09675,1,3,1,1,0,8,2020-11-29 12:15:00
09,09676,1,3,2,1,1,9,2020-11-29 12:15:00
09,09677,1,0,0,1,3,6,2020-11-29 12:15:00
09,09678,2,0,0,2,5,1,2020-11-29 12:15:00
09,09679,1,0,0,1,7,5,2020-11-29 12:15:00
09,09761,6,35,10,3,35,133,2020-11-29 12:15:00
09,09762,1,7,3,1,3,15,2020-11-29 12:15:00
09,09763,3,5,3,1,8,36,2020-11-29 12:15:00
09,09764,3,7,6,1,3,25,2020-11-29 12:15:00
09,09771,2,5,2,2,2,16,2020-11-29 12:15:00
09,09772,2,6,5,2,2,11,2020-11-29 12:15:00
09,09773,2,6,5,2,11,12,2020-11-29 12:15:00
09,09774,4,6,3,4,11,48,2020-11-29 12:15:00
09,09775,2,1,1,2,3,14,2020-11-29 12:15:00
09,09776,2,2,1,2,4,9,2020-11-29 12:15:00
09,09777,3,2,1,3,7,15,2020-11-29 12:15:00
09,09778,2,1,0,2,2,12,2020-11-29 12:15:00
09,09779,3,6,4,3,4,23,2020-11-29 12:15:00
09,09780,2,7,5,2,0,14,2020-11-29 12:15:00
10,10041,8,29,11,7,22,148,2020-11-29 12:15:00
10,10042,2,0,0,2,10,8,2020-11-29 12:15:00
10,10043,6,4,2,4,14,27,2020-11-29 12:15:00
10,10044,3,5,3,2,17,31,2020-11-29 12:15:00
10,10045,4,25,7,2,53,153,2020-11-29 12:15:00
10,10046,1,3,1,1,3,10,2020-11-29 12:15:00
11,11000,64,303,205,41,153,1107,2020-11-29 12:15:00
12,12051,4,6,4,3,9,45,2020-11-29 12:15:00
12,12052,3,14,6,2,20,75,2020-11-29 12:15:00
12,12053,1,2,1,1,5,10,2020-11-29 12:15:00
12,12054,6,15,5,4,21,64,2020-11-29 12:15:00
12,12060,2,5,1,2,7,58,2020-11-29 12:15:00
12,12061,5,4,2,5,9,42,2020-11-29 12:15:00
12,12062,3,4,4,3,12,23,2020-11-29 12:15:00
12,12063,4,4,0,2,6,15,2020-11-29 12:15:00
12,12064,3,8,5,3,5,19,2020-11-29 12:15:00
12,12065,5,2,2,5,16,25,2020-11-29 12:15:00
12,12066,1,4,1,1,0,8,2020-11-29 12:15:00
12,12067,3,7,3,3,11,55,2020-11-29 12:15:00
12,12068,3,1,0,3,13,48,2020-11-29 12:15:00
12,12069,2,4,3,2,21,41,2020-11-29 12:15:00
12,12070,2,0,0,2,6,8,2020-11-29 12:15:00
12,12071,3,1,1,3,11,10,2020-11-29 12:15:00
12,12072,2,2,1,2,6,12,2020-11-29 12:15:00
12,12073,4,3,3,4,11,22,2020-11-29 12:15:00
13,13003,3,5,3,2,21,83,2020-11-29 12:15:00
13,13004,3,2,1,1,20,51,2020-11-29 12:15:00
13,13071,7,3,1,5,27,55,2020-11-29 12:15:00
13,13072,6,3,0,4,22,26,2020-11-29 12:15:00
13,13073,4,2,2,4,22,40,2020-11-29 12:15:00
13,13074,2,2,1,2,7,9,2020-11-29 12:15:00
13,13075,9,12,6,7,38,157,2020-11-29 12:15:00
13,13076,7,3,3,7,27,91,2020-11-29 12:15:00
14,14511,7,37,20,3,26,157,2020-11-29 12:15:00
14,14521,7,39,23,6,22,72,2020-11-29 12:15:00
14,14522,5,13,8,5,9,41,2020-11-29 12:15:00
14,14523,6,13,7,5,14,50,2020-11-29 12:15:00
14,14524,7,29,20,5,17,89,2020-11-29 12:15:00
14,14612,15,55,39,6,46,232,2020-11-29 12:15:00
14,14625,7,30,16,6,17,50,2020-11-29 12:15:00
14,14626,7,18,12,6,18,48,2020-11-29 12:15:00
14,14627,5,20,18,5,11,55,2020-11-29 12:15:00
14,14628,6,76,31,6,84,92,2020-11-29 12:15:00
14,14713,11,36,18,7,77,277,2020-11-29 12:15:00
14,14729,4,4,1,3,18,40,2020-11-29 12:15:00
14,14730,8,6,2,8,17,43,2020-11-29 12:15:00
15,15001,4,2,1,2,24,28,2020-11-29 12:15:00
15,15002,10,17,6,5,53,249,2020-11-29 12:15:00
15,15003,9,10,7,6,28,176,2020-11-29 12:15:00
15,15081,2,1,0,2,9,9,2020-11-29 12:15:00
15,15082,3,2,1,3,21,36,2020-11-29 12:15:00
15,15083,2,2,1,2,10,13,2020-11-29 12:15:00
15,15084,3,2,1,3,13,25,2020-11-29 12:15:00
15,15085,4,5,0,4,19,39,2020-11-29 12:15:00
15,15086,2,1,1,2,11,18,2020-11-29 12:15:00
15,15087,3,3,2,3,6,18,2020-11-29 12:15:00
15,15088,2,3,0,2,5,17,2020-11-29 12:15:00
15,15089,4,6,6,4,6,40,2020-11-29 12:15:00
15,15090,3,0,0,2,7,17,2020-11-29 12:15:00
15,15091,4,1,0,2,30,22,2020-11-29 12:15:00
16,16051,3,11,8,2,14,70,2020-11-29 12:15:00
16,16052,1,7,2,1,0,46,2020-11-29 12:15:00
16,16053,3,15,10,1,6,116,2020-11-29 12:15:00
16,16054,2,2,1,1,22,10,2020-11-29 12:15:00
16,16055,1,0,0,1,6,10,2020-11-29 12:15:00
16,16056,1,1,0,1,13,22,2020-11-29 12:15:00
16,16061,3,4,0,3,10,14,2020-11-29 12:15:00
16,16062,4,3,1,3,28,42,2020-11-29 12:15:00
16,16063,3,2,2,3,22,55,2020-11-29 12:15:00
16,16064,4,0,0,3,15,16,2020-11-29 12:15:00
16,16065,1,1,1,1,1,6,2020-11-29 12:15:00
16,16066,2,14,5,2,6,46,2020-11-29 12:15:00
16,16067,2,1,0,2,6,13,2020-11-29 12:15:00
16,16068,1,0,0,1,3,5,2020-11-29 12:15:00
16,16069,1,1,1,1,1,7,2020-11-29 12:15:00
16,16070,3,0,0,2,7,10,2020-11-29 12:15:00
16,16071,3,9,5,3,32,69,2020-11-29 12:15:00
16,16072,1,2,0,1,1,11,2020-11-29 12:15:00
16,16073,1,1,0,1,6,16,2020-11-29 12:15:00
16,16074,1,0,0,1,5,3,2020-11-29 12:15:00
16,16075,1,1,1,1,5,1,2020-11-29 12:15:00
16,16076,1,0,0,1,2,10,2020-11-29 12:15:00
16,16077,2,3,0,1,6,23,2020-11-29 12:15:00
