location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,quantile,0.975,120748.1,2020-10-24,2020-10-19,1 wk ahead inc case
PL,Poland,quantile,0.99,129158.8,2020-10-24,2020-10-19,1 wk ahead inc case
PL,Poland,point,,80071.5,2020-10-24,2020-10-19,1 wk ahead inc case
PL,Poland,quantile,0.01,283311.94,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.025,295828.4,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.05,310202.05,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.1,325751.1,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.15,336891.75,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.2,345701,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.25,352841.25,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.3,360342.8,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.35,368040.15,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.4,375441.8,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.45,382200.3,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.5,390838,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.55,398452.5,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.6,406401,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.65,416018.85,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.7,425169.7,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.75,435818.25,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.8,448251.4,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.85,464898.6,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.9,487267.5,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.95,524431.55,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.975,557689.875,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.99,605244.9,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,point,,390838,2020-10-31,2020-10-19,2 wk ahead cum case
PL,Poland,quantile,0.01,75798.3,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.025,84071.7,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.05,94615.8,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.1,106284.3,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.15,114218.9,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.2,120042.6,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.25,124964.25,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.3,130189.8,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.35,135901.9,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.4,141438.8,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.45,146556,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.5,153158.5,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.55,158683.25,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.6,164573.4,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.65,171965.75,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.7,178748.3,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.75,186534.75,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.8,195643,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.85,208469.65,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.9,225159.4,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.95,254088.25,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.975,279333.775,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.99,318478.1,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,point,,153158.5,2020-10-31,2020-10-19,2 wk ahead inc case
PL,Poland,quantile,0.01,395838.52,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.025,427439.95,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.05,463335.9,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.1,502556.1,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.15,532700.6,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.2,555349.6,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.25,576347.25,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.3,598093.2,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.35,620267.55,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.4,640985.8,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.45,662531.15,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.5,684394,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.55,708732.4,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.6,734390,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.65,762508.3,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.7,790218.4,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.75,825567,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.8,866080.8,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.85,915494.5,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.9,984454.8,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.95,1101900.95,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.975,1220057.275,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.99,1402720.12,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,point,,684394,2020-11-07,2020-10-19,3 wk ahead cum case
PL,Poland,quantile,0.01,112526.58,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.025,131611.55,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.05,153133.85,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.1,176805,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.15,195808.85,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.2,209648.6,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.25,223506,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.3,237750.4,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.35,252227.4,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.4,265544,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.45,280330.85,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.5,293556,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.55,310279.9,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.6,327989,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.65,346489.45,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.7,365048.7,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.75,389748.75,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.8,417829.4,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.85,450595.9,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.9,497187.3,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.95,577469.4,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.975,662367.4,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.99,797475.22,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,point,,293556,2020-11-07,2020-10-19,3 wk ahead inc case
PL,Poland,quantile,0.01,560480.33,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.025,630301.325,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.05,704609.75,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.1,799370.1,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.15,866572.15,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.2,921325.6,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.25,976868.75,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.3,1031530.4,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.35,1083485.4,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.4,1136789.6,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.45,1190321.2,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.5,1244469,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.55,1310388.25,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.6,1379619.8,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.65,1454844.3,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.7,1536380.6,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.75,1630409.25,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.8,1739394.2,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.85,1871105.55,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.9,2072050.8,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.95,2453891.1,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.975,2822718.325,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.99,3411210.16,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,point,,1244469,2020-11-14,2020-10-19,4 wk ahead cum case
PL,Poland,quantile,0.01,164641.81,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.025,202861.375,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.05,241273.85,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.1,296814,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.15,333871.55,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.2,365976,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.25,400521.5,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.3,433437.2,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.35,463217.85,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.4,495803.8,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.45,527790.05,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.5,560075,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.55,601655.85,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.6,645229.8,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.65,692336,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.7,746162.2,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.75,804842.25,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.8,873313.4,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.85,955611.050000001,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.9,1087596,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.95,1351990.15,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.975,1602661.05,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,quantile,0.99,2008490.04,2020-11-14,2020-10-19,4 wk ahead inc case
PL,Poland,point,,560075,2020-11-14,2020-10-19,4 wk ahead inc case
